id, title, last_posted_at, created_at, updated_at, views, posts_count, user_id, last_post_user_id, reply_count, featured_user1_id, featured_user2_id, featured_user3_id, deleted_at, highest_post_number, like_count, incoming_link_count, category_id, visible, moderator_posts_count," closed, archived", bumped_at, has_summary, archetype, featured_user4_id, notify_moderators_count, spam_count, pinned_at, score, percent_rank, subtype, slug, deleted_by_id, participant_count, word_count, excerpt, pinned_globally, pinned_until, fancy_title, highest_staff_post_number, featured_link, reviewable_score, image_upload_id, slow_mode_seconds, bannered_until, external_id
6918,I rolled a 5,53:53.4,9/22/2023 0:10,11/8/2023 14:53,107,7,728,728,2,559,709,848,\N,7,14,3,5,t,0,f,f,11/8/2023 14:53,f,regular,\N,0,0,\N,35.88571429,1,\N,i-rolled-a-5,\N,4,218,https://decaps.legacysurvey.org//viewer/?ra=239.7390&amp;dec=-24.6155&amp;layer=decaps2-resid&amp;zoom=16,f,\N,I rolled a 5,7,\N,0,\N,0,\N
9001,Interesting object,\N,2/21/2024 16:56,2/22/2024 17:04,6,0,559,559,0,\N,\N,\N,04:43.0,0,0,0,5,t,0,t,f,2/21/2024 16:57,f,regular,\N,0,0,\N,1,1,\N,interesting-object,-1,1,4,(topic deleted by author),f,\N,Interesting object,0,\N,0,\N,0,\N
7372,Interesting object - Imaging error?,19:25.5,10/28/2023 0:28,10/30/2023 10:19,48,7,881,639,3,559,878,\N,\N,7,8,0,5,t,0,f,f,10/30/2023 10:19,f,regular,\N,0,0,\N,25.17142857,1,\N,interesting-object-imaging-error,\N,4,134,https://www.legacysurvey.org//viewer/?ra=285.9473&amp;dec=-82.2168&amp;layer=ls-dr10&amp;zoom=13,f,\N,Interesting object - Imaging error?,7,\N,0,\N,0,\N
9291,Overlap but looks like a cross. Perfectly rotated,56:48.2,3/6/2024 13:56,3/6/2024 13:56,32,1,848,848,0,\N,\N,\N,\N,1,1,0,5,t,0,f,f,3/6/2024 13:56,f,regular,\N,0,0,\N,15.8,1,\N,overlap-but-looks-like-a-cross-perfectly-rotated,\N,1,37,https://www.legacysurvey.org//viewer/?ra=19.2080&amp;dec=0.5409&amp;layer=ls-dr9&amp;zoom=15,f,\N,Overlap but looks like a cross. Perfectly rotated,1,\N,0,\N,0,\N
2091,"Probably an simple explanation but, what is this?",48:37.6,3/16/2021 12:12,3/16/2021 12:48,106,2,372,1,0,\N,\N,\N,\N,2,2,0,5,t,0,f,f,3/16/2021 12:48,f,regular,\N,0,0,\N,16.9,1,\N,probably-an-simple-explanation-but-what-is-this,\N,2,47,,f,\N,"Probably an simple explanation but, what is this?",2,\N,0,1069,0,\N
2763,"Could perhaps be lensing, but more likely starburst",44:54.7,6/5/2021 14:44,7/16/2021 9:59,109,1,99,99,0,\N,\N,\N,\N,1,0,0,5,t,0,f,f,7/16/2021 9:59,f,regular,\N,0,0,\N,2.2,1,\N,could-perhaps-be-lensing-but-more-likely-starburst,\N,1,37,https://www.legacysurvey.org//viewer/?ra=21.6112&amp;dec=0.2086&amp;layer=hsc-dr2&amp;zoom=16,f,\N,"Could perhaps be lensing, but more likely starburst",1,\N,0,\N,0,\N
7260,Interesting object,\N,10/21/2023 13:00,10/22/2023 13:05,3,0,559,559,0,\N,\N,\N,05:15.7,0,0,0,10,t,0,t,f,10/21/2023 13:00,f,regular,\N,0,0,\N,0.4,1,\N,interesting-object,-1,1,4,(topic deleted by author),f,\N,Interesting object,0,\N,0,\N,0,\N
2394,"Looks like a lens, but such a small galaxy!",47:14.1,4/26/2021 8:47,7/16/2021 10:13,118,1,99,99,0,\N,\N,\N,\N,1,0,5,7,t,0,f,f,7/16/2021 10:13,f,regular,\N,0,0,\N,21.4,1,\N,looks-like-a-lens-but-such-a-small-galaxy,\N,1,37,https://www.legacysurvey.org//viewer/?ra=354.1045&amp;dec=1.8516&amp;layer=hsc-dr2&amp;zoom=16,f,\N,"Looks like a lens, but such a small galaxy!",1,\N,0,\N,0,\N
5349,Luminous outer-arm/ring,46:27.7,4/4/2023 0:46,4/4/2023 0:47,62,1,559,559,0,\N,\N,\N,\N,1,0,0,10,t,0,f,f,4/4/2023 0:46,f,regular,\N,0,0,\N,2.6,1,\N,luminous-outer-arm-ring,\N,1,38,https://www.legacysurvey.org//viewer/?ra=356.5113&amp;dec=-0.7905&amp;layer=hsc-dr2&amp;zoom=16&amp;const,f,\N,Luminous outer-arm/ring,1,\N,0,\N,0,\N
2935,Thickening at the extremes plus cosmic ray?,53:09.3,8/25/2021 12:53,8/25/2021 12:53,96,1,209,209,0,\N,\N,\N,\N,1,0,0,5,t,0,f,f,8/25/2021 12:53,f,regular,\N,0,0,\N,2,1,\N,thickening-at-the-extremes-plus-cosmic-ray,\N,1,34,"More evident in residuals images \nI’ can’t see the link?! Why ? \nRA,Dec = 194.3750, 28.1877 \nhttps://www.legacysurvey.org//viewer/?ra=194.4595&amp;dec=28.1699&amp;layer=ls-dr9&amp;zoom=15",f,\N,Thickening at the extremes plus cosmic ray?,1,\N,0,\N,0,\N
11011,Interesting object,22:42.4,7/8/2024 10:22,7/8/2024 10:22,8,1,559,559,0,\N,\N,\N,\N,1,1,0,5,t,0,f,f,7/8/2024 10:22,f,regular,\N,0,0,\N,15.8,1,\N,interesting-object,\N,1,37,https://www.legacysurvey.org//viewer/?ra=229.6588&amp;dec=4.6159&amp;layer=ls-dr10&amp;zoom=15,f,\N,Interesting object,1,\N,0,\N,0,\N
9297,Interesting object,06:04.8,3/7/2024 0:06,3/7/2024 0:06,26,1,559,559,0,\N,\N,\N,\N,1,0,0,7,t,0,f,f,3/7/2024 0:06,f,regular,\N,0,0,\N,0.8,1,\N,interesting-object,\N,1,37,https://www.legacysurvey.org//viewer/?ra=50.6839&amp;dec=-13.5280&amp;layer=ls-dr9&amp;zoom=16,f,\N,Interesting object,1,\N,0,\N,0,\N
7040,Odd-looking barred,44:30.7,10/1/2023 22:46,10/2/2023 16:44,60,3,559,559,1,848,\N,\N,\N,3,2,0,10,t,0,f,f,10/2/2023 16:44,f,regular,\N,0,0,\N,12.86666667,1,\N,odd-looking-barred,\N,2,55,https://www.legacysurvey.org//viewer/?ra=326.0837&amp;dec=-46.2810&amp;layer=ls-dr9&amp;zoom=16,f,\N,Odd-looking barred,3,\N,0,\N,0,\N
5428,Wrong category,\N,4/11/2023 9:59,4/12/2023 10:13,7,0,639,639,0,\N,\N,\N,13:34.7,0,0,0,5,t,0,t,f,4/11/2023 10:00,f,regular,\N,0,0,\N,1,1,\N,wrong-category,-1,1,4,(topic deleted by author),f,\N,Wrong category,0,\N,0,\N,0,\N
4841,"Not a satellite trail but a weird, large cosmic ray",21:37.5,2/23/2023 9:57,2/24/2023 9:21,127,3,639,639,1,561,\N,\N,\N,3,3,0,1,t,0,f,f,2/24/2023 9:21,f,regular,\N,0,0,\N,29.13333333,1,\N,not-a-satellite-trail-but-a-weird-large-cosmic-ray,\N,2,66,https://www.legacysurvey.org//viewer/?ra=201.5487&amp;dec=-9.0890&amp;layer=ls-dr10&amp;zoom=14&amp;ngc&amp;const \nNice to look at. Ignore the stupid question previously here from me.,f,\N,"Not a satellite trail but a weird, large cosmic ray",3,\N,0,\N,0,\N
4329,Interesting object,55:00.1,1/20/2023 3:33,1/20/2023 3:55,86,2,603,356,0,\N,\N,\N,\N,2,3,0,5,t,0,f,f,1/20/2023 3:55,f,regular,\N,0,0,\N,54.9,1,\N,interesting-object,\N,2,49,https://decaps.legacysurvey.org//viewer/?ra=225.5097&amp;dec=-62.8526&amp;layer=decaps2&amp;zoom=14,f,\N,Interesting object,2,\N,0,\N,0,\N
2873,Interesting object,27:39.1,7/29/2021 19:27,7/29/2021 19:27,83,1,454,454,0,\N,\N,\N,\N,1,0,0,5,t,0,f,f,7/29/2021 19:27,f,regular,\N,0,0,\N,1.2,1,\N,interesting-object,\N,1,41,WHATI S THIS TAIL? \n \nhttps://www.legacysurvey.org//viewer/?ra=21.3470&amp;dec=-36.8601&amp;layer=ls-dr9&amp;zoom=15,f,\N,Interesting object,1,\N,0,\N,0,\N
4943,Interesting object,29:16.7,3/1/2023 23:49,3/9/2023 21:29,89,3,559,559,1,639,\N,\N,\N,3,6,0,7,t,0,f,f,3/9/2023 21:29,f,regular,\N,0,0,\N,53.6,1,\N,interesting-object,\N,2,49,https://www.legacysurvey.org//viewer/?ra=53.3297&amp;dec=-58.7075&amp;layer=ls-dr9&amp;zoom=14&amp;const,f,\N,Interesting object,3,\N,0,\N,0,\N
189,Interesting object,51:05.1,7/24/2016 1:14,7/24/2016 6:51,231,3,44,44,1,1,\N,\N,\N,3,0,0,5,t,0,f,f,7/24/2016 6:51,f,regular,\N,0,0,\N,3.666666667,0.280212483,\N,interesting-object,\N,2,92,http://legacysurvey.org/viewer?ra=350.6287&amp;dec=-84.3332&amp;zoom=8&amp;layer=unwise-w1w2,f,\N,Interesting object,3,\N,0,\N,0,\N
4095,Beautiful pair of galaxies,44:41.9,10/8/2022 6:44,10/8/2022 6:44,78,1,561,561,0,\N,\N,\N,\N,1,1,0,5,t,0,f,f,10/8/2022 6:44,f,regular,\N,0,0,\N,17.4,1,\N,beautiful-pair-of-galaxies,\N,1,46,https://www.legacysurvey.org//viewer/?ra=170.4947&amp;dec=20.1916&amp;layer=ls-dr9&amp;zoom=10 \nThe spiral galaxy to the right is ngc 3646.,f,\N,Beautiful pair of galaxies,1,\N,0,\N,0,\N
304,Galaxy that was previously classified as a star,09:04.2,1/11/2017 6:09,1/11/2017 6:09,218,1,77,77,0,\N,\N,\N,\N,1,0,4,5,t,0,f,f,1/11/2017 6:09,f,regular,\N,0,0,\N,23.2,0.087649402,\N,galaxy-that-was-previously-classified-as-a-star,\N,1,90,"In the SDSS DR10 catalog this object is listed as a star, but in DECaLS DR3 it’s classified as a galaxy. It looks slightly elliptical here, so I suspect DECaLS is right. \n \nhttp://legacysurvey.org/viewer?ra=0.5531&amp;dec=0.&hellip;",f,\N,Galaxy that was previously classified as a star,1,\N,0,\N,0,\N
8402,Interesting object ),54:42.1,1/9/2024 16:22,1/9/2024 16:54,34,2,848,559,0,\N,\N,\N,\N,2,3,0,7,t,0,f,f,1/9/2024 16:54,f,regular,\N,0,0,\N,23.5,1,\N,interesting-object,\N,2,39,https://www.legacysurvey.org//viewer/?ra=5.0082&amp;dec=-0.2113&amp;layer=ls-dr9&amp;zoom=16,f,\N,Interesting object ),2,\N,0,\N,0,\N
7599,Euclid telescope new images are out. Rating it 5 of 5!,41:26.3,11/9/2023 1:43,11/9/2023 15:41,58,3,848,1,1,291,\N,\N,\N,3,7,1,1,t,0,f,f,11/9/2023 15:41,f,regular,\N,0,0,\N,40,1,\N,euclid-telescope-new-images-are-out-rating-it-5-of-5,\N,3,143,Oh my! :exploding_head: \n                    \n            \n          \n\n \nMy favourite one is the Perseus cluster of galaxies. Really awesome. \ngreat job y’all Euclid team!,f,\N,Euclid telescope new images are out. Rating it 5 of 5!,3,\N,0,\N,0,\N
6570,Interesting object,\N,8/22/2023 12:03,8/23/2023 12:19,8,0,559,559,0,\N,\N,\N,19:34.4,0,0,0,7,t,0,t,f,8/22/2023 12:11,f,regular,\N,0,0,\N,1.2,1,\N,interesting-object,-1,1,4,(topic deleted by author),f,\N,Interesting object,0,\N,0,\N,0,\N
8153,SN or star?,29:29.3,12/23/2023 11:52,12/23/2023 16:29,64,4,868,511,0,559,\N,\N,\N,4,7,0,6,t,0,f,f,12/23/2023 16:29,f,regular,\N,0,0,\N,27.75,1,\N,sn-or-star,\N,3,93,"https://www.legacysurvey.org//viewer/?ra=331.2959&amp;dec=14.2982&amp;layer=ls-dr9&amp;zoom=16 \nScrollin through outer space early this morning. Remnant. I see a green + in Simbad where it is, but no designation or reference numbe&hellip;",f,\N,SN or star?,4,\N,0,\N,0,\N
8873,Not in Simbad,12:58.4,2/13/2024 23:12,2/13/2024 23:12,59,1,848,848,0,\N,\N,\N,\N,1,2,1,7,t,0,f,f,2/13/2024 23:12,f,regular,\N,0,0,\N,36.4,1,\N,not-in-simbad,\N,1,41,https://www.legacysurvey.org//viewer/?ra=26.1715&amp;dec=-22.2296&amp;layer=ls-dr9&amp;zoom=16 \nlarge warped arc ( like,f,\N,Not in Simbad,1,\N,0,\N,0,\N
4417,Is this a nebula?,55:51.1,1/23/2023 19:45,1/23/2023 20:55,91,2,641,511,0,\N,\N,\N,\N,2,1,1,5,t,0,f,f,1/23/2023 20:55,f,regular,\N,0,0,\N,13.3,1,\N,is-this-a-nebula,\N,2,53,https://decaps.legacysurvey.org//viewer/?ra=124.1853&amp;dec=-18.7138&amp;layer=decaps2&amp;zoom=15,f,\N,Is this a nebula?,2,\N,0,\N,0,\N
5133,Gravitational lens,25:14.9,3/17/2023 19:25,3/17/2023 19:25,132,1,124,124,0,\N,\N,\N,\N,1,6,0,7,t,0,f,f,3/17/2023 19:25,f,regular,\N,0,0,\N,152,1,\N,gravitational-lens,\N,1,41,This is a lens I saw in the Hawaii Two-0 survey via Galaxy Zoo on 15 februari 2023. \nIne :stars::dizzy:,f,\N,Gravitational lens,1,\N,0,2349,0,\N
8079,Doesn't appear to be on LEDA/Sienna,01:27.4,12/14/2023 16:18,12/21/2023 15:01,68,3,559,559,1,848,\N,\N,\N,3,8,2,5,t,0,f,f,12/21/2023 15:01,f,regular,\N,0,0,\N,46.26666667,1,\N,doesnt-appear-to-be-on-leda-sienna,\N,2,49,https://www.legacysurvey.org//viewer/?ra=50.5650&amp;dec=-20.7476&amp;layer=ls-dr9&amp;zoom=15,f,\N,Doesn&rsquo;t appear to be on LEDA/Sienna,3,\N,0,\N,0,\N
9991,Interesting object,\N,4/22/2024 20:42,4/23/2024 20:55,5,0,559,559,0,\N,\N,\N,55:02.8,0,0,0,5,t,0,t,f,4/22/2024 20:43,f,regular,\N,0,0,\N,0.6,1,\N,interesting-object,-1,1,4,(topic deleted by author),f,\N,Interesting object,0,\N,0,\N,0,\N
4369,Interesting object,37:40.7,1/22/2023 3:37,1/22/2023 3:37,79,1,631,631,0,\N,\N,\N,\N,1,0,0,5,t,0,f,f,1/22/2023 3:37,f,regular,\N,0,0,\N,2.2,1,\N,interesting-object,\N,1,35,https://decaps.legacysurvey.org//viewer/?ra=224.9398&amp;dec=-63.2412&amp;layer=decaps2&amp;zoom=14,f,\N,Interesting object,1,\N,0,\N,0,\N
4118,"Triplie spiral merger, jet and possible lens in one galaxy cluster",34:20.2,10/24/2022 17:30,10/24/2022 18:34,72,3,291,291,1,75,\N,\N,\N,3,3,2,5,t,0,f,f,10/24/2022 18:34,f,regular,\N,0,0,\N,42.26666667,1,\N,triplie-spiral-merger-jet-and-possible-lens-in-one-galaxy-cluster,\N,2,243,https://www.legacysurvey.org//viewer/?ra=241.3458&amp;dec=17.7564&amp;layer=ls-dr9&amp;zoom=14 \nZoom out and look around this area- some fascinating things going on…,f,\N,"Triplie spiral merger, jet and possible lens in one galaxy cluster",3,\N,0,1972,0,\N
4436,??? ???????????,34:15.2,1/25/2023 6:34,1/25/2023 6:34,87,1,663,663,0,\N,\N,\N,\N,1,2,1,5,t,0,f,f,1/25/2023 6:34,f,regular,\N,0,0,\N,67.8,1,\N,topic,\N,1,37,https://decaps.legacysurvey.org//viewer/?ra=203.3768&amp;dec=-65.9736&amp;layer=decaps2&amp;zoom=12&amp;GCs-PNe,f,\N,??? ???????????,1,\N,0,\N,0,\N
1917,"Grab your partner, dosey doe, swing them ’round and don’t let go",23:06.2,3/6/2021 10:23,3/6/2021 10:23,109,1,99,99,0,\N,\N,\N,\N,1,1,0,5,t,0,f,f,3/6/2021 10:23,f,regular,\N,0,0,\N,46,1,\N,grab-your-partner-dosey-doe-swing-them-round-and-don-t-let-go,\N,1,19,,f,\N,"Grab your partner, dosey doe, swing them ’round and don’t let go",1,\N,0,898,0,\N
5904,Interesting object ??,57:08.8,5/30/2023 11:57,5/30/2023 12:02,64,1,559,559,0,\N,\N,\N,\N,1,1,0,10,t,0,f,f,5/30/2023 11:57,f,regular,\N,0,0,\N,16.8,1,\N,interesting-object,\N,1,38,https://www.legacysurvey.org//viewer/?ra=212.3691&amp;dec=-1.0079&amp;layer=hsc-dr2&amp;zoom=16&amp;const,f,\N,Interesting object :thinking:,1,\N,0,\N,0,\N
5383,Interesting object,\N,4/6/2023 13:03,4/7/2023 13:17,8,0,124,124,0,\N,\N,\N,17:11.5,0,0,0,5,t,0,t,f,4/6/2023 13:04,f,regular,\N,0,0,\N,1.4,1,\N,interesting-object,-1,1,4,(topic deleted by author),f,\N,Interesting object,0,\N,0,\N,0,\N
9545,Interesting object,44:39.8,3/28/2024 17:30,3/28/2024 23:44,29,2,559,511,0,\N,\N,\N,\N,2,0,0,7,t,0,f,f,3/28/2024 23:44,f,regular,\N,0,0,\N,0.8,1,\N,interesting-object,\N,2,48,https://www.legacysurvey.org//viewer/?ra=53.5234&amp;dec=-31.4874&amp;layer=ls-dr9&amp;zoom=16,f,\N,Interesting object,2,\N,0,\N,0,\N
2746,NGC 588 High Ionized Region,47:17.6,6/5/2021 1:47,6/5/2021 1:47,95,1,124,124,0,\N,\N,\N,\N,1,1,0,5,t,0,f,f,6/5/2021 1:47,f,regular,\N,0,0,\N,17.6,1,\N,ngc-588-high-ionized-region,\N,1,37,https://www.legacysurvey.org//viewer/?ra=23.1897&amp;dec=30.6485&amp;layer=ls-dr8&amp;zoom=15,f,\N,NGC 588 High Ionized Region,1,\N,0,\N,0,\N
1389,Filter stacking problem,57:04.9,8/14/2020 5:57,8/14/2020 5:57,159,1,109,109,0,\N,\N,\N,\N,1,1,3,5,t,0,f,f,8/14/2020 5:57,f,regular,\N,0,0,\N,32.6,1,\N,filter-stacking-problem,\N,1,26,One of the blue filters has slipped. \n \nhttps://www.legacysurvey.org//viewer/?ra=213.4432&amp;dec=26.5439&amp;layer=decals-dr7&amp;zoom=15,f,\N,Filter stacking problem,1,\N,0,422,0,\N
994,Image cutouts partly broken,38:46.3,3/18/2019 19:27,6/4/2019 15:38,262,10,75,109,5,157,1,\N,\N,10,1,1,1,t,0,f,f,6/4/2019 15:38,f,regular,\N,0,0,\N,8.84,1,\N,image-cutouts-partly-broken,\N,4,398,"I’m having trouble getting all the image cutouts in 1 go. Usually there are 25-50% broken link images, and refreshing with F5 can reveal the missing ones but then others are missing. Not impossible to overcome but it is &hellip;",f,\N,Image cutouts partly broken,10,\N,0,\N,0,\N
5935,Interesting object,\N,6/2/2023 17:01,6/3/2023 17:25,6,0,559,559,0,\N,\N,\N,25:55.7,0,0,0,5,t,0,t,f,6/2/2023 17:02,f,regular,\N,0,0,\N,1,1,\N,interesting-object,-1,1,4,(topic deleted by author),f,\N,Interesting object,0,\N,0,\N,0,\N
1541,Possible jellyfish galaxy,29:52.9,1/22/2021 1:29,1/22/2021 1:29,119,1,216,216,0,\N,\N,\N,\N,1,3,0,5,t,0,f,f,1/22/2021 1:29,f,regular,\N,0,0,\N,79.6,1,\N,possible-jellyfish-galaxy,\N,1,40,No object reference found- spotted near a galaxy cluster but unsure if that’s causing its shape,f,\N,Possible jellyfish galaxy,1,\N,0,557,0,\N
1903,Possible grav lens,45:09.6,3/4/2021 20:45,7/16/2021 10:56,119,1,99,99,0,\N,\N,\N,\N,1,1,1,7,t,0,f,f,7/16/2021 10:56,f,regular,\N,0,0,\N,21,1,\N,possible-grav-lens,\N,1,19,https://www.legacysurvey.org//viewer/?ra=221.5556&amp;dec=-1.0544&amp;layer=hsc-dr2&amp;zoom=16,f,\N,Possible grav lens,1,\N,0,884,0,\N
3844,Interacting galaxies,43:55.1,4/19/2022 0:43,4/19/2022 0:43,97,1,515,515,0,\N,\N,\N,\N,1,0,0,5,t,0,f,f,4/19/2022 0:43,f,regular,\N,0,0,\N,1.4,1,\N,interacting-galaxies,\N,1,38,https://www.legacysurvey.org//viewer/?ra=358.8155&amp;dec=1.8852&amp;layer=hsc-dr2&amp;zoom=16&amp;const,f,\N,Interacting galaxies,1,\N,0,\N,0,\N
7794,Interesting object??,42:13.8,11/21/2023 23:51,11/22/2023 3:42,34,2,559,511,0,\N,\N,\N,\N,2,3,0,5,t,0,f,f,11/22/2023 3:42,f,regular,\N,0,0,\N,23.7,1,\N,interesting-object,\N,2,43,https://www.legacysurvey.org//viewer/?ra=182.1445&amp;dec=-7.6265&amp;layer=ls-dr9&amp;zoom=16,f,\N,Interesting object??,2,\N,0,\N,0,\N
2974,Weak grade C lens,21:12.7,8/30/2021 9:21,8/30/2021 9:21,106,1,99,99,0,\N,\N,\N,\N,1,1,0,7,t,0,f,f,8/30/2021 9:21,f,regular,\N,0,0,\N,16.2,1,\N,weak-grade-c-lens,\N,1,37,https://www.legacysurvey.org//viewer/?ra=34.9662&amp;dec=-3.3712&amp;layer=hsc-dr2&amp;zoom=16,f,\N,Weak grade C lens,1,\N,0,\N,0,\N
9965,"Appears to have a double nuclei, Siena showing two 'distinct' objects though, so possibly l-o-s",30:17.1,4/21/2024 10:30,4/21/2024 10:37,28,1,559,559,0,\N,\N,\N,\N,1,0,0,9,t,0,f,f,4/21/2024 10:36,f,regular,\N,0,0,\N,1.2,1,\N,appears-to-have-a-double-nuclei-siena-showing-two-distinct-objects-though-so-possibly-l-o-s,\N,1,37,https://www.legacysurvey.org//viewer/?ra=135.8588&amp;dec=15.6417&amp;layer=ls-dr9&amp;zoom=15,f,\N,"Appears to have a double nuclei, Siena showing two &lsquo;distinct&rsquo; objects though, so possibly l-o-s",1,\N,0,\N,0,\N
10827,Galaxy with strange red spot,52:03.6,6/24/2024 2:52,6/24/2024 2:52,19,1,511,511,0,\N,\N,\N,\N,1,1,0,10,t,0,f,f,6/24/2024 2:52,f,regular,\N,0,0,\N,16.2,1,\N,galaxy-with-strange-red-spot,\N,1,37,https://www.legacysurvey.org//viewer/?ra=54.4761&amp;dec=-5.1278&amp;layer=ls-dr9&amp;zoom=15,f,\N,Galaxy with strange red spot,1,\N,0,\N,0,\N
10755,Interesting object,40:34.4,6/18/2024 10:40,6/18/2024 10:40,20,1,559,559,0,\N,\N,\N,\N,1,0,0,10,t,0,f,f,6/18/2024 10:40,f,regular,\N,0,0,\N,1.2,1,\N,interesting-object,\N,1,37,https://www.legacysurvey.org//viewer/?ra=172.4370&amp;dec=-15.5538&amp;layer=ls-dr10&amp;zoom=15,f,\N,Interesting object,1,\N,0,\N,0,\N
2295,Good lensing candidate,14:19.4,4/14/2021 9:14,7/16/2021 10:37,107,1,99,99,0,\N,\N,\N,\N,1,2,0,7,t,0,f,f,7/16/2021 10:37,f,regular,\N,0,0,\N,31.4,1,\N,good-lensing-candidate,\N,1,37,https://www.legacysurvey.org//viewer/?ra=336.6001&amp;dec=0.9016&amp;layer=hsc-dr2&amp;zoom=16,f,\N,Good lensing candidate,1,\N,0,\N,0,\N
2586,WOW! wow,32:00.6,5/12/2021 6:32,5/12/2021 6:32,96,1,348,348,0,\N,\N,\N,\N,1,3,0,5,t,0,f,f,5/12/2021 6:32,f,regular,\N,0,0,\N,46.8,1,\N,wow-wow,\N,1,40,https://www.legacysurvey.org//viewer/?ra=34.2513&amp;dec=-0.6223&amp;layer=hsc-dr2&amp;zoom=16&amp;hsc-dr2-cosmos,f,\N,WOW! wow,1,\N,0,\N,0,\N
3451,Interesting object,04:17.8,1/10/2022 14:04,1/10/2022 14:04,79,1,185,185,0,\N,\N,\N,\N,1,1,0,5,t,0,f,f,1/10/2022 14:04,f,regular,\N,0,0,\N,16,1,\N,interesting-object,\N,1,37,https://www.legacysurvey.org//viewer/?ra=192.2997&amp;dec=35.6114&amp;layer=ls-dr9&amp;zoom=13,f,\N,Interesting object,1,\N,0,\N,0,\N
9251,Part 2,51:16.7,3/4/2024 17:50,3/7/2024 0:51,49,4,923,511,1,\N,\N,\N,\N,4,4,0,5,t,0,f,f,3/7/2024 0:51,f,regular,\N,0,0,\N,17.55,1,\N,part-2,\N,2,123,,f,\N,Part 2,4,\N,0,3309,0,\N
2419,Tadpole Galaxy,32:48.8,4/28/2021 10:32,4/28/2021 15:08,87,1,348,348,0,\N,\N,\N,\N,1,3,0,5,t,0,f,f,4/28/2021 15:08,f,regular,\N,0,0,\N,46.4,1,\N,tadpole-galaxy,\N,1,37,https://www.legacysurvey.org//viewer/?ra=241.5317&amp;dec=55.4241&amp;layer=hsc-dr2&amp;zoom=12,f,\N,Tadpole Galaxy,1,\N,0,\N,0,\N
6284,Interesting object,15:03.0,7/17/2023 0:15,7/17/2023 0:15,40,1,559,559,0,\N,\N,\N,\N,1,1,0,7,t,0,f,f,7/17/2023 0:15,f,regular,\N,0,0,\N,16.2,1,\N,interesting-object,\N,1,37,https://www.legacysurvey.org//viewer/?ra=48.1440&amp;dec=-56.3572&amp;layer=ls-dr9&amp;zoom=15,f,\N,Interesting object,1,\N,0,\N,0,\N
8384,Interesting object,46:19.7,1/8/2024 23:29,1/9/2024 14:46,38,3,559,559,1,848,\N,\N,\N,3,5,0,5,t,0,f,f,1/9/2024 14:46,f,regular,\N,0,0,\N,27.73333333,1,\N,interesting-object,\N,2,58,https://www.legacysurvey.org//viewer/?ra=176.3757&amp;dec=9.7284&amp;layer=ls-dr9&amp;zoom=14,f,\N,Interesting object,3,\N,0,\N,0,\N
6271,Interesting object,\N,7/15/2023 15:17,7/16/2023 15:52,5,0,559,559,0,\N,\N,\N,52:41.8,0,0,0,7,t,0,t,f,7/15/2023 15:51,f,regular,\N,0,0,\N,0.8,1,\N,interesting-object,-1,1,4,(topic deleted by author),f,\N,Interesting object,0,\N,0,\N,0,\N
4254,Interesting object,05:41.2,12/24/2022 19:05,12/24/2022 19:05,95,1,581,581,0,\N,\N,\N,\N,1,0,0,5,t,0,f,f,12/24/2022 19:05,f,regular,\N,0,0,\N,3,1,\N,interesting-object,\N,1,37,https://www.legacysurvey.org//viewer/?ra=336.0592&amp;dec=2.6573&amp;layer=hsc-dr2&amp;zoom=16,f,\N,Interesting object,1,\N,0,\N,0,\N
9401,"Been having tach issues lately, and a bug with the website?",09:12.0,3/17/2024 5:03,6/18/2024 6:09,81,7,915,915,1,1,511,\N,\N,7,2,8,3,t,0,f,f,6/18/2024 6:09,f,regular,\N,0,0,\N,11.57142857,1,\N,been-having-tach-issues-lately-and-a-bug-with-the-website,\N,3,225,"For some reason I encountered some bugs that cause comments/replies to disappear after the page loads, not sure what to do but ask Dustin or send a bug report to the discourse team? Anyone experienced this too?",f,\N,"Been having tach issues lately, and a bug with the website?",7,\N,0,\N,0,\N
4647,"Kind of looks like the brighter yellow object to the right is absorbing the object to the left, what could it be?",27:45.8,2/6/2023 11:31,2/6/2023 12:27,113,2,722,639,0,\N,\N,\N,\N,2,2,0,5,t,0,f,f,2/6/2023 13:17,f,regular,\N,0,0,\N,32.2,1,\N,kind-of-looks-like-the-brighter-yellow-object-to-the-right-is-absorbing-the-object-to-the-left-what-could-it-be,\N,2,45,https://www.legacysurvey.org//viewer/?ra=130.3525&amp;dec=0.0352&amp;layer=ls-dr9&amp;zoom=15,f,\N,"Kind of looks like the brighter yellow object to the right is absorbing the object to the left, what could it be?",2,\N,0,\N,0,\N
3299,Unknown asteroid,46:40.8,12/3/2021 10:49,12/5/2021 21:46,133,2,499,499,0,\N,\N,\N,\N,2,0,3,8,t,0,f,f,12/5/2021 21:46,f,regular,\N,0,0,\N,8.8,1,\N,unknown-asteroid,\N,1,140,"https://www.legacysurvey.org//viewer/?ra=116.2258&amp;dec=10.6273&amp;layer=ls-dr8&amp;zoom=14&amp;sdss-cat&amp;const \nQuery results in no return from minor body database. No object on that location in SDSS. \nCCD decam g 803282 S29, 56.0 &hellip;",f,\N,Unknown asteroid,2,\N,0,1570,0,\N
